Date,Close_Danske,Close_Maersk,Close_Merged,Close_ISS,Close
2018-09-13,171.75,7865.332031,156.074997,217.100006,1129.23999
2018-09-14,169.949997,7748.511719,154.0,216.800003,1123.77002
2018-09-17,168.850006,7701.43457,151.600006,216.600006,1115.76001
2018-09-18,174.850006,7973.43457,150.675003,219.399994,1120.400024
2018-09-19,169.0,8102.460449,150.074997,221.0,1115.26001
2018-09-20,177.0,8078.049805,149.25,223.800003,1124.390015
2018-09-21,170.050003,8221.024414,150.75,224.300003,1127.199951
2018-09-24,166.350006,8125.126953,150.399994,223.199997,1117.939941
2018-09-25,170.0,8098.973145,153.399994,225.0,1127.790039
2018-09-26,172.300003,8011.793457,151.175003,225.800003,1126.310059
2018-09-27,170.100006,7987.383301,151.850006,226.600006,1120.780029
2018-09-28,168.699997,7863.588379,151.199997,226.0,1120.060059
2018-10-01,169.449997,7889.742188,149.875,231.600006,1121.97998
2018-10-02,168.75,8023.998535,151.449997,231.0,1120.310059
2018-10-03,166.25,7962.973145,151.524994,223.800003,1116.680054
2018-10-04,158.600006,7635.178223,140.550003,218.300003,1075.0
2018-10-05,148.699997,7343.999023,143.024994,217.199997,1068.829956
2018-10-08,143.350006,7314.35791,139.225006,209.699997,1045.420044
2018-10-09,142.100006,7392.819336,138.5,208.0,1042.300049
2018-10-10,144.5,7157.43457,137.149994,211.100006,1018.869995
2018-10-11,141.199997,7187.075684,133.649994,213.600006,1013.48999
2018-10-12,141.300003,7242.870605,136.675003,215.100006,1026.5
2018-10-15,139.600006,7286.460449,136.524994,219.199997,1023.200012
2018-10-16,141.5,7462.562988,138.175003,224.399994,1047.369995
2018-10-17,137.600006,7356.204102,139.850006,223.600006,1046.069946
2018-10-18,135.699997,7399.793945,141.625,223.5,1055.380005
2018-10-19,131.199997,7192.306641,141.074997,219.300003,1045.670044
2018-10-22,130.449997,7159.178223,140.0,219.399994,1041.349976
2018-10-23,126.599998,6796.511719,137.949997,212.800003,1010.200012
2018-10-24,125.650002,6939.486328,140.25,212.0,1011.289978
2018-10-25,126.349998,6969.126953,137.324997,210.600006,997.960022
2018-10-26,126.0,6834.870605,137.5,209.600006,992.340027
2018-10-29,128.199997,7176.614258,140.425003,213.399994,1015.859985
2018-10-30,126.599998,7040.614258,139.975006,213.899994,1010.820007
2018-10-31,126.349998,7291.691406,142.449997,216.600006,1024.810059
2018-11-01,132.550003,7596.819336,143.800003,214.699997,1039.390015
2018-11-02,137.0,7690.973145,143.125,216.0,1046.619995
2018-11-05,135.25,7527.075684,141.850006,213.5,1033.790039
2018-11-06,135.050003,7439.896484,140.574997,213.300003,1039.880005
2018-11-07,144.050003,7411.999023,144.449997,215.0,1056.380005
2018-11-08,143.449997,7570.665527,146.425003,221.5,1065.040039
2018-11-09,144.149994,7551.48584,147.75,224.300003,1064.449951
2018-11-12,142.949997,7568.921875,148.725006,225.399994,1057.310059
2018-11-13,141.0,7610.768066,146.449997,231.0,1047.849976
2018-11-14,144.149994,7589.845215,147.324997,226.800003,1048.550049
2018-11-15,139.149994,7506.152832,142.25,223.100006,1028.780029
2018-11-16,136.800003,7645.639648,144.350006,225.0,1032.599976
2018-11-19,135.449997,7670.050293,147.574997,221.699997,1028.73999
2018-11-20,130.600006,7513.126953,144.5,225.0,1012.440002
2018-11-21,131.699997,7558.460449,144.75,226.100006,1016.710022
2018-11-23,133.449997,7731.075684,148.5,223.5,1032.170044
2018-11-26,136.149994,8102.460449,152.425003,229.0,1051.589966
2018-11-27,135.0,8299.486328,150.600006,229.800003,1045.099976
2018-11-28,136.0,8318.665039,150.050003,225.600006,1043.310059
2018-11-29,131.699997,8456.40918,149.550003,216.699997,1044.660034
2018-11-30,131.399994,8177.43457,153.0,213.699997,1040.540039
2018-12-03,133.25,8346.5625,151.5,204.0,1044.199951
2018-12-04,133.100006,8100.716797,152.100006,203.600006,1046.339966
2018-12-06,136.449997,7636.921875,148.0,192.75,1024.849976
2018-12-07,142.199997,7758.973145,150.125,196.949997,1038.900024
2018-12-10,137.350006,7474.768066,149.925003,185.550003,1025.76001
2018-12-11,140.0,7718.870605,150.100006,189.550003,1036.839966
2018-12-12,139.149994,7764.204102,151.100006,187.100006,1041.469971
2018-12-13,139.0,7842.665527,152.475006,189.199997,1050.410034
2018-12-14,138.050003,7748.511719,155.0,190.75,1047.890015
2018-12-17,135.399994,7584.614258,152.5,192.699997,1037.930054
2018-12-18,137.550003,7556.716797,150.75,190.949997,1030.47998
2018-12-19,134.5,7434.665527,148.375,191.050003,1023.409973
2018-12-20,129.25,7216.716797,149.524994,185.75,1005.51001
2018-12-21,128.25,7103.383301,148.100006,184.449997,997.929993
2018-12-27,126.199997,6915.075684,146.5,178.75,980.75
2018-12-28,128.899994,7134.768066,148.949997,182.050003,994.919983
2019-01-02,128.699997,7230.665527,152.149994,184.0,1004.76001
2019-01-03,128.399994,7108.614258,155.0,184.0,995.369995
2019-01-04,133.850006,7488.716797,156.324997,189.350006,1020.169983
2019-01-07,133.5,7593.332031,156.199997,186.5,1027.819946
2019-01-08,132.850006,7685.742188,157.25,190.300003,1037.400024
2019-01-09,131.25,7840.921875,158.550003,190.199997,1044.040039
2019-01-10,127.75,7743.280762,157.274994,189.800003,1037.849976
2019-01-11,129.550003,7610.768066,157.175003,189.449997,1037.650024
2019-01-14,130.0,7631.690918,151.649994,186.649994,1021.219971
2019-01-15,128.0,7617.742188,154.475006,186.0,1024.280029
2019-01-16,128.75,7668.306641,153.75,186.050003,1032.839966
2019-01-17,127.400002,7614.255371,155.350006,188.600006,1036.189941
2019-01-18,126.5,7776.40918,157.550003,194.600006,1044.290039
2019-01-22,126.0,7567.178223,158.0,194.100006,1044.640015
2019-01-23,125.0,7581.126953,155.675003,192.699997,1042.930054
2019-01-24,122.550003,7542.768066,154.449997,190.850006,1040.47998
2019-01-25,125.199997,7659.588379,151.524994,192.0,1035.339966
2019-01-28,122.5,7577.639648,150.425003,189.75,1031.530029
2019-01-29,122.400002,7582.870605,151.524994,190.0,1039.619995
2019-01-30,122.75,7626.460449,153.149994,189.199997,1042.300049
2019-01-31,120.5,7551.48584,152.100006,184.25,1035.619995
2019-02-01,126.800003,7602.050293,158.725006,188.5,1054.910034
2019-02-04,123.900002,7685.742188,157.350006,188.100006,1049.900024
2019-02-05,126.5,7720.614258,160.149994,193.600006,1073.439941
2019-02-06,125.849998,7710.152832,159.600006,189.550003,1068.109985
2019-02-07,125.0,7575.896484,160.149994,189.5,1061.689941
2019-02-08,120.0,7333.537109,159.725006,187.949997,1051.939941
2019-02-11,121.0,7394.562988,161.074997,189.149994,1063.790039
2019-02-12,123.949997,7488.716797,162.5,190.25,1076.089966
2019-02-13,122.800003,7532.306641,162.5,190.5,1076.160034
2019-02-14,122.5,7804.306641,164.25,190.100006,1083.609985
2019-02-15,124.400002,7884.511719,165.350006,193.600006,1089.619995
2019-02-19,126.099998,7976.921875,163.5,199.199997,1083.410034
2019-02-20,126.400002,8165.229492,163.550003,203.5,1092.47998
2019-02-21,121.0,7338.768066,163.475006,199.100006,1086.97998
2019-02-22,120.699997,7703.178223,163.449997,212.5,1091.660034
2019-02-25,125.400002,7839.178223,162.5,208.800003,1097.060059
2019-02-26,125.300003,7708.40918,162.800003,205.600006,1101.449951
2019-02-27,130.0,7701.43457,160.875,205.0,1099.420044
2019-02-28,130.5,7706.665527,160.925003,204.699997,1100.560059
2019-03-01,129.899994,7582.870605,162.899994,205.699997,1104.780029
2019-03-04,129.550003,7687.48584,162.350006,206.199997,1111.150024
2019-03-05,128.5,7715.383301,164.050003,205.0,1113.920044
2019-03-06,129.25,7703.178223,162.425003,203.699997,1108.209961
2019-03-07,127.650002,7450.35791,163.675003,202.5,1105.859985
2019-03-08,126.300003,7357.947754,164.475006,201.0,1101.459961
2019-03-11,127.349998,7411.999023,164.75,201.0,1103.930054
2019-03-12,128.050003,7478.255371,164.0,202.100006,1112.030029
2019-03-13,129.149994,7570.665527,165.25,200.899994,1118.530029
2019-03-14,132.350006,7628.204102,166.5,203.300003,1126.369995
2019-03-15,133.25,7575.896484,167.5,208.600006,1130.900024
2019-03-18,134.199997,7643.896484,169.399994,208.600006,1133.859985
2019-03-19,126.650002,7819.999023,172.25,210.5,1138.97998
2019-03-20,125.650002,7738.050293,172.300003,209.800003,1135.560059
2019-03-21,124.0,7689.229492,172.324997,209.300003,1134.339966
2019-03-22,121.550003,7568.921875,168.175003,206.0,1118.810059
2019-03-25,121.25,7516.614258,169.225006,202.0,1112.359985
2019-03-26,120.599998,7464.306641,172.824997,202.399994,1122.02002
2019-03-27,121.099998,7547.999023,171.925003,202.600006,1118.0
2019-03-28,116.75,7349.229492,172.925003,202.100006,1119.290039
2019-03-29,116.800003,7359.691406,174.199997,202.5,1122.869995
2019-04-01,121.779999,7641.280762,173.800003,206.300003,1139.300049
2019-04-02,122.550003,7718.870605,173.725006,210.0,1147.0
2019-04-03,124.050003,7751.999023,169.925003,212.5,1146.939941
2019-04-04,125.300003,8174.0,168.774994,210.5,1137.680054
2019-04-05,123.0,8012.0,168.899994,213.899994,1143.930054
2019-04-08,123.25,8122.0,170.050003,213.0,1143.689941
2019-04-09,122.150002,8100.0,169.625,212.800003,1139.680054
2019-04-10,121.650002,8304.0,169.699997,214.300003,1140.810059
2019-04-11,124.150002,8434.0,169.399994,209.0,1140.420044
2019-04-12,127.0,8514.0,166.925003,209.0,1144.089966
2019-04-15,127.300003,8618.0,166.199997,208.399994,1149.189941
2019-04-16,128.649994,8776.0,165.625,210.100006,1149.77002
2019-04-17,128.899994,8994.0,161.375,210.100006,1141.51001
2019-04-23,127.300003,8932.0,162.175003,209.800003,1143.73999
2019-04-24,127.25,8872.0,161.75,210.600006,1143.119995
2019-04-25,126.550003,8818.0,161.699997,207.699997,1139.420044
2019-04-26,128.5,8898.0,163.75,208.0,1155.959961
2019-04-29,130.550003,8850.0,165.975006,210.600006,1157.189941
2019-04-30,118.050003,8672.0,162.75,207.0,1149.689941
2019-05-01,119.400002,8776.0,163.649994,207.899994,1153.160034
2019-05-02,117.550003,8710.0,163.524994,206.0,1141.689941
2019-05-03,115.900002,8696.0,158.675003,208.0,1138.640015
2019-05-06,115.400002,8392.0,158.699997,205.5,1130.060059
2019-05-07,113.050003,8402.0,158.899994,208.899994,1133.76001
2019-05-08,112.099998,8412.0,161.850006,220.5,1138.959961
2019-05-09,108.599998,8162.0,161.175003,214.600006,1125.930054
2019-05-10,112.099998,8132.0,160.0,215.300003,1125.109985
2019-05-13,110.300003,7894.0,157.050003,209.5,1101.880005
2019-05-14,107.800003,7878.0,157.0,216.100006,1108.869995
2019-05-15,106.5,7838.0,156.5,214.100006,1103.920044
2019-05-16,108.5,7982.0,156.649994,218.0,1117.930054
2019-05-20,110.699997,7616.0,158.449997,212.899994,1108.780029
2019-05-21,110.449997,7736.0,159.425003,213.0,1120.550049
2019-05-22,111.099998,7732.0,160.225006,213.0,1132.359985
2019-05-23,110.550003,7390.0,161.949997,208.300003,1118.619995
2019-05-24,112.800003,7200.0,161.975006,212.0,1122.969971
2019-05-28,112.5,7216.0,161.600006,193.350006,1127.699951
2019-05-29,110.0,7180.0,157.350006,188.149994,1097.119995
2019-06-03,109.599998,6922.0,162.125,191.649994,1099.939941
2019-06-04,112.050003,7138.0,159.774994,194.050003,1094.540039
2019-06-06,108.699997,7110.0,163.699997,192.5,1107.719971
2019-06-07,109.75,7292.0,161.875,196.699997,1112.859985
2019-06-11,111.199997,7316.0,170.324997,195.649994,1129.48999
2019-06-12,111.300003,7190.0,173.0,193.5,1137.969971
2019-06-13,111.800003,7226.0,172.5,194.350006,1133.819946
2019-06-14,109.599998,7258.0,170.25,192.850006,1125.939941
2019-06-17,109.0,7420.0,170.274994,191.350006,1128.560059
2019-06-18,104.400002,7608.0,174.0,197.649994,1138.660034
2019-06-19,105.400002,7836.0,173.350006,199.199997,1142.189941
2019-06-20,103.550003,7998.0,170.300003,200.399994,1141.280029
2019-06-21,103.900002,8016.0,166.475006,198.100006,1129.680054
2019-06-24,100.699997,7972.0,166.975006,194.449997,1129.26001
2019-06-25,99.040001,7830.0,168.675003,197.350006,1130.98999
2019-06-26,100.75,7928.0,167.100006,197.850006,1125.0
2019-06-27,102.800003,7950.0,167.199997,197.399994,1114.01001
2019-06-28,103.75,8142.0,167.25,198.100006,1122.77002
2019-07-01,104.75,8068.0,170.175003,200.100006,1141.420044
2019-07-02,104.050003,8000.0,172.050003,201.199997,1144.829956
2019-07-03,104.050003,8072.0,172.5,195.600006,1159.660034
2019-07-05,106.25,7958.0,169.649994,192.5,1141.089966
2019-07-08,104.199997,7842.0,167.199997,194.350006,1141.290039
2019-07-09,101.5,7674.0,167.725006,192.0,1135.180054
2019-07-10,102.849998,7728.0,167.524994,195.449997,1138.699951
2019-07-11,102.75,7730.0,163.5,193.600006,1135.140015
2019-07-12,103.599998,7700.0,159.375,190.0,1124.030029
2019-07-15,104.099998,7782.0,158.675003,193.050003,1130.099976
2019-07-16,105.050003,7884.0,159.524994,194.050003,1134.689941
2019-07-17,101.949997,7654.0,160.699997,194.0,1132.430054
2019-07-18,102.599998,7558.0,161.100006,193.800003,1131.319946
2019-07-19,102.5,7596.0,159.5,187.699997,1128.410034
2019-07-22,101.650002,7604.0,161.824997,189.300003,1128.449951
2019-07-23,103.800003,7846.0,160.399994,193.0,1133.420044
2019-07-24,103.0,7766.0,165.524994,192.649994,1139.51001
2019-07-25,104.099998,7846.0,164.5,192.600006,1141.160034
2019-07-26,102.199997,7790.0,163.875,194.449997,1138.589966
2019-07-29,102.349998,7750.0,164.399994,193.949997,1139.349976
2019-07-30,99.940002,7554.0,161.774994,191.199997,1119.01001
2019-07-31,100.25,7588.0,162.0,189.350006,1124.369995
2019-08-01,100.25,7698.0,165.074997,190.649994,1138.420044
2019-08-02,98.239998,7332.0,163.675003,186.649994,1118.530029
2019-08-05,96.519997,6978.0,160.699997,181.0,1089.219971
2019-08-06,96.260002,7034.0,162.324997,180.199997,1098.800049
2019-08-07,95.879997,7020.0,163.0,180.899994,1104.650024
2019-08-08,96.279999,7134.0,167.399994,183.899994,1121.75
2019-08-09,94.919998,7012.0,167.0,184.800003,1113.969971
2019-08-12,93.279999,6960.0,168.225006,183.75,1104.300049
2019-08-13,93.580002,7020.0,172.949997,183.5,1113.76001
2019-08-14,89.0,6980.0,169.375,181.649994,1098.699951
2019-08-15,88.120003,6900.0,171.449997,164.5,1098.930054
2019-08-16,91.120003,7308.0,173.75,166.0,1120.290039
2019-08-19,91.800003,7462.0,172.0,167.600006,1123.790039
2019-08-20,89.419998,7364.0,172.300003,163.399994,1124.099976
2019-08-21,89.0,7484.0,175.0,162.300003,1142.400024
2019-08-22,90.199997,7528.0,177.425003,163.149994,1138.949951
2019-08-23,89.18,7298.0,177.25,162.800003,1135.390015
2019-08-26,87.739998,7194.0,175.5,164.300003,1124.420044
2019-08-27,87.720001,7210.0,176.800003,167.0,1129.359985
2019-08-28,87.639999,7142.0,176.324997,165.5,1123.27002
2019-08-29,87.940002,7202.0,177.425003,167.399994,1122.859985
2019-08-30,89.199997,7218.0,176.149994,172.149994,1133.689941
2019-09-03,86.400002,7174.0,180.524994,170.25,1144.640015
2019-09-04,86.040001,7370.0,181.074997,170.949997,1151.5
2019-09-05,90.559998,7646.0,177.524994,170.449997,1155.619995
2019-09-06,91.220001,7610.0,178.675003,171.25,1156.73999
2019-09-09,99.480003,7832.0,171.074997,171.449997,1149.51001
2019-09-10,101.099998,7850.0,166.175003,172.75,1132.089966
2019-09-11,101.0,8030.0,171.300003,175.0,1152.660034
2019-09-12,101.050003,7960.0,171.125,174.100006,1149.219971
2019-09-13,104.699997,8300.0,168.324997,175.75,1147.910034
2019-09-16,101.300003,8026.0,167.0,175.5,1138.819946
2019-09-17,97.620003,7964.0,172.149994,174.199997,1144.420044
2019-09-18,95.580002,7790.0,172.875,175.0,1143.800049
2019-09-19,96.919998,7800.0,174.725006,172.0,1146.5
2019-09-20,98.0,7832.0,179.25,174.300003,1150.310059
2019-09-23,96.0,7730.0,180.100006,170.5,1148.819946
2019-09-24,95.919998,7700.0,180.199997,172.25,1154.430054
2019-09-25,94.839996,7576.0,179.625,171.0,1142.97998
2019-09-26,94.480003,7632.0,179.024994,172.449997,1150.329956
2019-09-27,95.739998,7760.0,177.350006,171.350006,1148.640015
2019-09-30,95.379997,7746.0,176.074997,169.5,1141.650024
2019-10-01,95.0,7590.0,173.125,164.149994,1128.800049
2019-10-02,94.18,7450.0,169.274994,159.300003,1099.76001
2019-10-03,92.099998,7352.0,170.75,156.550003,1101.060059
2019-10-04,91.839996,7388.0,173.949997,160.300003,1113.089966
2019-10-07,93.5,7442.0,176.425003,160.600006,1121.699951
2019-10-08,91.919998,7390.0,175.300003,158.100006,1112.439941
2019-10-09,91.82,7476.0,174.949997,158.399994,1114.01001
2019-10-10,92.040001,7658.0,174.649994,161.550003,1106.02002
2019-10-11,95.160004,7916.0,173.574997,163.600006,1117.369995
2019-10-14,95.980003,7874.0,177.225006,162.850006,1128.040039
2019-10-15,97.239998,8070.0,177.574997,163.199997,1139.829956
2019-10-16,97.239998,8024.0,177.199997,162.699997,1131.310059
2019-10-17,97.940002,7960.0,177.800003,162.800003,1132.160034
2019-10-18,96.239998,7972.0,175.300003,164.149994,1121.23999
2019-10-21,98.599998,8590.0,176.449997,169.300003,1133.27002
2019-10-22,98.599998,8392.0,180.449997,168.050003,1141.27002
2019-10-23,98.199997,8458.0,179.850006,172.0,1142.430054
2019-10-24,98.360001,8384.0,182.300003,174.800003,1144.579956
2019-10-25,98.599998,8552.0,182.024994,174.899994,1148.930054
2019-10-28,98.300003,8724.0,183.625,178.949997,1159.089966
2019-10-29,97.440002,8756.0,183.649994,176.300003,1146.800049
2019-10-30,95.099998,8602.0,185.850006,175.100006,1155.810059
2019-10-31,95.580002,8538.0,182.925003,175.300003,1149.410034
2019-11-01,91.800003,8776.0,189.449997,175.399994,1172.969971
2019-11-04,93.400002,8882.0,190.25,177.25,1180.599976
2019-11-05,93.900002,8900.0,190.5,181.550003,1168.930054
2019-11-06,93.879997,8910.0,190.574997,145.100006,1165.050049
2019-11-07,96.019997,9150.0,189.5,145.449997,1183.810059
2019-11-08,95.720001,9102.0,194.5,151.300003,1195.869995
2019-11-11,94.720001,8986.0,194.5,154.0,1195.400024
2019-11-12,94.5,9172.0,194.475006,153.25,1199.920044
2019-11-13,92.360001,9030.0,195.899994,154.100006,1205.140015
2019-11-14,92.580002,9048.0,194.475006,152.300003,1200.51001
2019-11-15,92.0,9570.0,195.225006,150.600006,1209.140015
2019-11-18,90.980003,9640.0,191.625,150.0,1205.939941
2019-11-19,91.120003,9606.0,192.25,151.5,1205.550049
2019-11-20,90.040001,9588.0,184.375,153.949997,1199.579956
2019-11-21,90.400002,9436.0,181.399994,153.199997,1187.369995
2019-11-22,91.440002,9464.0,184.0,154.0,1196.219971
2019-11-25,92.0,9316.0,190.175003,157.5,1212.670044
2019-11-26,91.019997,9378.0,190.899994,159.949997,1224.209961
2019-11-27,92.120003,9374.0,190.875,159.699997,1225.410034
2019-11-29,91.559998,9478.0,190.600006,155.649994,1218.780029
2019-12-02,92.0,9514.0,188.550003,156.25,1214.660034
2019-12-03,90.959999,9380.0,190.75,155.899994,1215.219971
2019-12-04,91.599998,9394.0,193.0,158.5,1223.579956
2019-12-05,94.68,9662.0,192.75,158.199997,1231.550049
2019-12-06,94.360001,10075.0,191.975006,158.5,1240.310059
2019-12-09,96.459999,10100.0,192.324997,155.100006,1234.540039
2019-12-10,96.639999,10100.0,191.699997,154.449997,1232.949951
2019-12-11,97.419998,10035.0,191.199997,155.0,1228.52002
2019-12-12,100.199997,10310.0,190.725006,156.649994,1233.589966
2019-12-13,104.0,10060.0,191.5,158.25,1234.900024
2019-12-16,106.400002,10180.0,195.850006,162.300003,1257.060059
2019-12-17,108.050003,9974.0,195.050003,160.75,1254.589966
2019-12-18,107.0,9764.0,190.425003,158.649994,1240.930054
2019-12-19,105.75,9622.0,192.475006,158.25,1240.689941
2019-12-20,106.199997,9560.0,195.625,162.149994,1247.150024
2019-12-23,107.0,9626.0,195.449997,162.800003,1258.880005
2019-12-27,107.25,9732.0,195.725006,162.149994,1264.359985
2019-12-30,107.800003,9608.0,193.324997,159.850006,1253.900024
2020-01-02,110.349998,9656.0,194.350006,164.5,1253.25
2020-01-03,107.900002,9452.0,191.600006,164.5,1237.550049
2020-01-06,106.699997,9262.0,191.024994,163.300003,1235.160034
2020-01-07,107.75,9458.0,190.850006,168.399994,1240.969971
2020-01-08,108.25,9300.0,191.25,169.550003,1239.030029
2020-01-09,110.300003,9290.0,193.949997,170.100006,1246.119995
2020-01-10,109.050003,9034.0,198.649994,166.0,1246.790039
2020-01-13,107.349998,9046.0,198.524994,169.0,1250.5
2020-01-14,108.0,9002.0,199.300003,168.649994,1255.01001
2020-01-15,107.25,8674.0,209.324997,170.0,1274.01001
2020-01-16,108.699997,8588.0,205.100006,169.300003,1272.920044
2020-01-17,110.0,8642.0,206.774994,173.850006,1284.300049
2020-01-21,110.0,8592.0,206.449997,174.899994,1286.319946
2020-01-22,111.050003,8500.0,206.600006,173.899994,1294.199951
2020-01-23,108.900002,8442.0,207.824997,171.800003,1288.939941
2020-01-24,109.599998,8622.0,209.425003,171.0,1299.420044
2020-01-27,106.150002,8290.0,204.050003,167.699997,1268.780029
2020-01-28,108.5,8268.0,204.199997,169.100006,1276.930054
2020-01-29,110.099998,8304.0,207.0,169.0,1295.339966
2020-01-30,108.699997,8050.0,205.350006,166.75,1274.97998
2020-01-31,112.900002,8092.0,206.25,163.699997,1277.800049
2020-02-03,111.599998,8018.0,206.949997,161.25,1278.76001
2020-02-04,114.75,8322.0,207.975006,162.75,1299.140015
2020-02-05,115.300003,8500.0,217.5,165.699997,1330.640015
2020-02-06,117.300003,8400.0,219.75,170.300003,1342.839966
2020-02-07,117.699997,8330.0,216.274994,169.300003,1340.25
2020-02-10,119.150002,8188.0,216.324997,168.800003,1333.469971
2020-02-11,121.5,8530.0,217.0,169.649994,1351.880005
2020-02-12,123.550003,8502.0,216.675003,171.100006,1347.790039
2020-02-13,122.300003,8500.0,215.850006,169.899994,1345.140015
2020-02-14,121.550003,8580.0,218.024994,169.5,1355.400024
2020-02-18,118.900002,8420.0,221.225006,167.149994,1363.560059
2020-02-19,120.449997,8562.0,222.0,162.850006,1376.670044
2020-02-20,122.25,8228.0,221.324997,164.949997,1373.27002
2020-02-21,120.550003,8106.0,219.350006,157.0,1361.530029
2020-02-24,115.0,7654.0,213.100006,151.199997,1309.189941
2020-02-25,113.800003,7434.0,210.899994,150.5,1286.199951
2020-02-26,113.0,7350.0,210.225006,127.300003,1285.310059
2020-02-27,107.050003,6926.0,206.25,119.0,1249.380005
2020-02-28,104.650002,6770.0,197.899994,121.0,1218.699951
2020-03-02,105.150002,6700.0,201.425003,123.0,1230.640015
2020-03-03,106.849998,6790.0,209.625,120.900002,1265.27002
2020-03-04,107.050003,6686.0,214.100006,115.0,1271.579956
2020-03-05,104.650002,6644.0,211.800003,110.650002,1262.589966
2020-03-06,101.949997,6438.0,204.649994,108.5,1227.150024
2020-03-09,90.379997,6224.0,198.125,103.25,1159.790039
2020-03-10,88.739998,6350.0,195.449997,106.099998,1143.170044
2020-03-11,85.519997,6446.0,193.5,100.699997,1120.199951
2020-03-12,77.760002,5778.0,181.0,90.860001,1030.26001
2020-03-13,77.800003,6082.0,181.699997,89.220001,1041.51001
2020-03-16,74.040001,5972.0,182.5,91.260002,1017.309998
2020-03-17,74.199997,6222.0,185.425003,87.720001,1032.589966
2020-03-18,72.800003,5558.0,181.574997,75.019997,1007.039978
2020-03-19,72.900002,5034.0,182.5,70.860001,1015.929993
2020-03-20,75.0,5394.0,179.675003,79.040001,1031.369995
2020-03-23,68.040001,5050.0,176.0,84.660004,990.609985
2020-03-24,70.059998,5506.0,177.5,90.419998,1031.089966
2020-03-25,73.980003,5666.0,182.324997,92.860001,1055.5
2020-03-26,75.360001,6050.0,192.0,93.639999,1086.430054
2020-03-27,74.040001,5800.0,191.375,90.0,1075.920044
2020-03-30,73.400002,5818.0,202.425003,90.540001,1104.650024
2020-03-31,76.900002,6092.0,204.574997,93.480003,1126.5
2020-04-01,74.019997,6008.0,207.449997,91.879997,1120.469971
2020-04-02,73.339996,5806.0,204.175003,92.0,1114.050049
2020-04-03,72.260002,5790.0,208.649994,88.019997,1129.300049
2020-04-06,73.339996,6358.0,208.875,92.260002,1142.939941
2020-04-07,75.919998,6674.0,204.5,100.650002,1159.790039
2020-04-08,74.059998,6500.0,203.225006,101.5,1151.310059
2020-04-14,74.459999,6600.0,203.524994,104.150002,1180.640015
2020-04-15,70.779999,6184.0,205.25,100.349998,1165.219971
2020-04-16,69.720001,6280.0,211.149994,93.599998,1178.599976
2020-04-17,73.519997,6550.0,215.524994,98.580002,1204.650024
2020-04-20,73.019997,6466.0,220.649994,97.980003,1219.380005
2020-04-21,70.360001,6294.0,220.824997,94.080002,1206.339966
2020-04-22,72.080002,6574.0,222.350006,92.800003,1209.670044
2020-04-23,73.660004,6444.0,223.199997,96.220001,1230.699951
2020-04-24,71.300003,6378.0,223.225006,91.980003,1215.199951
2020-04-27,74.300003,6402.0,222.725006,92.800003,1223.939941
2020-04-28,78.699997,6552.0,224.0,94.599998,1237.189941
2020-04-29,83.980003,6918.0,216.024994,104.900002,1236.359985
2020-04-30,80.800003,6770.0,217.149994,101.599998,1234.959961
2020-05-01,77.5,6600.0,215.699997,100.349998,1220.73999
2020-05-04,76.0,6124.0,215.949997,94.559998,1202.73999
2020-05-05,75.160004,6362.0,215.050003,95.900002,1216.109985
2020-05-06,75.459999,6286.0,216.350006,101.949997,1222.890015
2020-05-07,77.260002,6340.0,216.0,101.349998,1239.77002
2020-05-11,75.860001,6468.0,219.5,96.559998,1256.900024
2020-05-12,75.400002,6586.0,217.899994,96.300003,1260.150024
2020-05-13,72.120003,6204.0,217.899994,92.900002,1254.75
2020-05-14,71.400002,6208.0,219.574997,91.559998,1236.51001
2020-05-15,71.980003,6436.0,219.75,95.559998,1242.560059
2020-05-18,74.919998,6822.0,219.324997,109.0,1274.650024
2020-05-19,74.620003,6930.0,222.199997,107.800003,1283.01001
2020-05-20,76.82,6900.0,223.75,105.400002,1301.589966
2020-05-26,81.120003,6986.0,217.75,119.449997,1327.0
2020-05-27,84.699997,6752.0,209.699997,120.550003,1287.079956
2020-05-28,85.139999,6580.0,219.524994,120.599998,1324.420044
2020-05-29,82.980003,6550.0,218.125,111.349998,1327.01001
2020-06-02,87.559998,6992.0,216.925003,117.199997,1331.650024
2020-06-03,90.860001,7534.0,215.149994,121.099998,1339.469971
2020-06-04,90.739998,7514.0,214.75,121.150002,1334.680054
2020-06-08,97.580002,8072.0,212.25,128.050003,1331.650024
2020-06-09,95.940002,7904.0,214.125,123.199997,1333.800049
2020-06-10,94.099998,7794.0,218.399994,116.949997,1343.319946
2020-06-11,89.080002,7302.0,217.850006,111.449997,1318.709961
2020-06-12,87.860001,7540.0,216.050003,111.5,1320.5
2020-06-15,87.360001,7510.0,214.699997,120.449997,1316.959961
2020-06-16,89.120003,7648.0,216.0,122.75,1336.680054
2020-06-17,89.440002,8200.0,222.449997,125.599998,1357.670044
2020-06-18,89.620003,8152.0,219.225006,125.199997,1347.589966
2020-06-19,89.220001,8008.0,224.649994,118.800003,1360.73999
2020-06-22,87.879997,7782.0,222.425003,118.199997,1356.640015
2020-06-23,90.639999,7824.0,225.675003,119.900002,1379.300049
2020-06-24,88.919998,7604.0,221.524994,117.150002,1355.099976
2020-06-25,88.660004,7630.0,221.350006,112.900002,1350.699951
2020-06-26,87.040001,7604.0,220.0,111.5,1342.76001
